biomass,rh98,rh50,canopy_cover,elevation,slope,latitude,longitude
204.46294095795628,36.17243617836086,10.826672093462216,0.5496802988718428,1137,3.9387906815565956,47.69081197683559,-121.37821916806847
223.28000871536963,38.9469975459749,22.557184306825164,0.5665122484572489,878,29.183330605826633,48.18672558876549,-117.34499985513058
121.89918502692699,30.42165679175759,15.049979386442162,0.3813415715093869,156,1.3431949580629947,46.001871595169995,-118.87604240732017
223.10073137130615,43.217991872330266,20.54667183653526,0.3292659517944017,580,6.577201238126905,47.49949639842799,-119.80939061062074
120.60705115425253,28.648961798444063,18.033686476270354,0.35493415779916393,1450,4.128447803618047,47.286983932575,-122.90786951690295
202.44353347796292,34.95609726474076,18.88303053314159,0.5380454877263446,705,0.9274099469184875,48.331321507153085,-122.90803835764657
191.1695366366533,37.52238125481629,21.70256034055881,0.6074405391010005,205,3.9508388258467675,48.62434824192504,-123.5934147148226
161.9937000374047,29.116260617444087,13.451828782604975,0.5235339884081247,1080,31.745610856628733,45.048627085909544,-117.93676697957545
100.1194628739251,24.765083993441742,16.37435004328829,0.3458695061946201,1521,19.645811361335735,47.69607967623517,-119.79219491779754
242.34749997721835,46.14100360024671,23.31737428438124,0.5970563483363596,572,12.21578395712405,45.20734319647892,-119.04349195542768
207.53644221627505,41.899793391986556,21.46309150496937,0.6569699271313171,1113,12.00919365850351,47.195434660309424,-123.85590853992939
120.68474782356273,25.751944028865868,15.606921160886902,0.26271941120642217,1109,26.905782255150154,46.150530916174716,-117.21063103486604
171.7360437857204,36.41010710003778,18.168087162760695,0.4071948677603438,316,3.846254208971997,46.227106398088566,-118.17290151439705
171.72968822515992,31.655417145105538,11.739025147837083,0.432999596204812,1079,8.733541935842318,46.411834013809425,-122.51362622525207
153.4938103422718,28.763944862575016,15.718535885048542,0.4840484149855332,112,1.6216032252545878,47.48516979619844,-122.7272252295503
56.39576807881281,11.882460935723957,4.23614278898576,0.49805994301177103,1679,27.56674575805664,46.33619986267507,-122.71616843102596
144.85276604394443,31.756148692675733,16.357148993646693,0.4092135998696136,1189,19.77401942711974,47.93079620236112,-121.87030429928323
160.61444800353186,32.821993203720496,23.52109051404454,0.3602048674829496,1075,22.166743640501192,46.61810954229548,-120.32670497857434
120.89938437283152,30.284286018864822,12.72188023897002,0.36733895341057954,86,8.74180970141695,45.273412801239836,-120.9763848695052
205.46061675232036,39.3608255241964,20.224535700569074,0.5146934561862432,352,1.640132280070682,48.13503936993643,-121.96139601861371
229.82524002858324,37.75629384585047,16.214326749183037,0.643606220345541,761,6.192978431902313,46.143033298370824,-119.71702973694335
161.82247950850905,34.911598970848495,15.70715254110007,0.490401589815607,148,7.040301197077149,46.73106751839705,-123.0235429754357
178.6188118970738,40.353007789953224,14.240015809199578,0.48713789080913483,1164,25.889214743804512,47.74177553288761,-121.95498746025348
228.19266512087438,46.71479440533986,27.303017489619876,0.6029611632395604,434,24.287247616637202,46.32982462859485,-121.43546709694415
135.04912530252878,31.364784621439355,17.73132231702471,0.4586996166555403,46,21.965254851754697,45.22634262458686,-120.80751011048075
64.18670211404591,19.739285443801705,12.638666034422808,0.34157548491664663,1812,23.9517095879342,46.49568418805126,-118.50376827024891
121.86525404197431,28.325842003310502,21.836489709115476,0.5070411518607617,1289,30.911505907118205,48.77779433077721,-122.60228352489148
235.77536550476435,39.61342503536091,20.306076615681032,0.6714317068370552,666,4.054126079146886,47.56693758919423,-120.40035893110472
73.96977538773235,18.205762943979053,5.718078320073987,0.38442585260887013,1883,38.030971614099826,47.685916594668825,-119.8530980179657
141.8879250914173,35.033909765634334,16.847260585368232,0.41908013330916866,128,3.117483683158879,47.52912861455056,-123.67484711096002
173.289986208744,35.85508629844228,19.42901249546704,0.36608910008261436,351,1.6459306942722869,45.795968555837746,-119.74718603668993
99.01618832914936,24.3748112379513,13.12446825261315,0.5252985755437428,1376,37.18891179552471,46.67333545640912,-122.80633113418897
207.41512145648423,41.93718872961762,23.919454181242166,0.44271749792506515,466,4.811918736872867,48.00375919345327,-123.54463884910304
92.08337328127007,25.818197827718638,9.614261021376274,0.5809974331761649,50,6.938715596490761,45.405491590212634,-117.35780123922666
63.25410246121718,14.188548404914316,10.215925544993775,0.3626831255209661,2161,45.45426025373025,46.11141110435885,-117.24057576847808
202.54183149112274,40.5811266509364,23.610863882135984,0.6062348245010143,391,31.23993346072499,46.105276433863416,-118.34121856318477
230.27621135896828,37.41128192434384,18.040497186960323,0.49994795723362445,650,37.535701080567705,46.72807571037802,-121.86770361578641
203.52671583480577,31.73864690483643,15.687399950696818,0.5787741841464661,1026,5.9012701357056025,48.92147496376874,-123.31629520195531
146.84957019353487,31.13447128685597,14.933975401515843,0.5469902259620647,0,0.0,45.27001018673529,-119.2103688144149
111.01705305980681,24.432423185581346,17.537052555583234,0.427971888207914,1517,23.262214391152643,47.07480397752238,-120.91893254382279
156.14514006165405,28.624209440426128,13.78377679996244,0.3605627581890695,1147,13.714366765525934,45.71745872804884,-123.14573235608655
234.88418368618966,44.78745263518506,23.744947091471147,0.4329202496183616,636,1.378329975913937,48.88270618163898,-120.5337616292211
108.19006022237429,25.342220627870145,9.53903806604011,0.5159284652306841,1280,7.51561445848456,45.453214018909854,-123.75928035219347
254.15186400531573,40.645917566932106,23.788818619858965,0.6926291384809299,421,0.0,46.61440400944637,-117.63475718544852
116.96384562103184,25.437605965599072,14.555541664235998,0.40686182599403015,1336,2.2829557898413824,47.951539939338424,-122.18854012879989
142.14159504332122,28.169202334346053,14.493913919685587,0.6053563695596484,243,2.284636771313879,47.81821771210978,-119.36234400952213
262.2839354110332,42.11326303185249,21.373579817711796,0.3318984472407861,641,11.932575430782716,46.69091454757573,-121.81802246737412
300.2104337926422,42.88861407000892,20.117813018473917,0.4824425470312878,833,32.88782715908216,46.386096671810876,-120.35952385175533
217.18540535328583,48.993674092530554,24.22172272042051,0.4540252476734178,429,2.7802885155287553,46.590449514211485,-120.17302804459705
149.81684367103549,26.78770190558857,13.284426022134296,0.44335896563563987,153,3.2652894701871498,46.057105052634554,-122.70601881132131
219.34475697851775,38.26998291073219,21.35249479313846,0.48587082234073614,421,2.8252052604798004,45.8213317548272,-117.21290760564808
168.84797178062394,31.04475093414554,21.02169474531786,0.4629592126525748,1091,12.473302841186523,46.93215879023556,-118.5740702364722
86.94940668271403,19.679961443523993,10.028862414548431,0.38204768785649734,63,7.170865445855114,46.07413502427043,-117.42350740905067
96.62094770546616,21.186864272240356,8.327754517253956,0.470760546849615,0,0.0,46.149846659589,-117.73620854700646
237.46541555063905,39.56260277050585,18.153950707084842,0.576624349656396,541,31.927703281067984,47.62702425389823,-119.8147001483224
271.36690000994474,45.377224604917714,25.431289207479228,0.44521473292723185,632,1.6805878048142842,48.87414932679957,-117.54688035483818
134.7090785433826,32.799099413828124,20.86373967122227,0.21734804794742965,1347,11.883978202558998,47.4145488022375,-123.38055248563656
163.54793676104904,34.52728842979317,22.935824427766608,0.4022970293267788,177,1.6199966303246176,45.307917868259864,-122.62811996306598
112.63648049999664,24.254284945569616,17.733007405287175,0.4175111322854897,1,4.621586806723618,45.302334455416265,-123.68340897762623
282.05654350484843,49.58508267180117,24.794465882627286,0.5447210795960696,710,23.885088620887945,48.805692883382264,-121.72268768465715
156.9647869623794,37.54814037160275,20.008745201731355,0.4678475601136467,303,16.181191108903178,46.18916316122933,-121.27925897217362
178.3369971364165,39.91089656745162,19.461606712004034,0.4607622072319305,1197,3.958936577333471,45.3682679443299,-122.10055677758272
122.23048399182571,25.36334281619193,12.337720779633253,0.30491597063664433,27,2.318241552823721,47.396178348601524,-118.1988374359365
93.28752664435494,25.226263520095863,12.392855445245257,0.5291922455459358,1435,39.91625836527529,47.49459511316106,-121.50272671314488
215.98144941386732,40.03295358497364,21.698316945801512,0.4589883349640477,1006,3.2354223984479646,47.594019280474754,-122.03345843218834
215.4640638227141,39.54584349408145,22.408986042979866,0.4159541419854098,440,7.009187689387833,46.06960811143016,-120.20112741789227
190.1018281140709,36.981229836136485,17.64214637872651,0.4942680279889474,256,2.6673240667446407,45.0604427368579,-123.01353042517667
214.7340547895363,39.351566481915704,20.951984087700556,0.5024460491662189,306,7.678380106962892,48.86006147781789,-118.38462113472173
199.01666999534405,34.84296349896135,17.61139598885409,0.5444031841516868,193,0.9274099368611016,46.00357218276441,-123.4781454942416
203.43522871677195,40.56677231916061,18.61976458170726,0.4570107376301415,521,2.8253902384950567,47.70410515221019,-117.09179144379638
185.7532105182906,39.35656000653206,16.514265318172537,0.5319612320117973,456,0.9274099368611016,47.826519479514836,-118.59428661492339
203.88237980725285,38.61221716119446,19.61360324039605,0.46974670938186164,437,4.2617197128839885,47.44002966831794,-122.6089902292608
109.35544250198387,25.485797826642862,13.872980553950258,0.34021626083458867,0,0.0,46.25162957685459,-123.96134518013478
214.9545228556957,38.871084643997165,22.697228688686522,0.6773735911182468,1041,6.20418440393052,46.08438501505626,-118.29177000081616
263.1141194254037,45.88433401882674,26.597341057997753,0.3952758539417939,782,43.05587069489293,47.39067313081081,-119.05199859306668
206.04948403851424,36.15144351419822,20.46802556164184,0.48961309662023195,769,14.820878746880647,48.46438253444676,-118.89694982371309
97.69941545007882,26.124884458261274,16.717945451266168,0.3612332901742464,0,0.0,48.786934915693585,-118.60110757319838
180.19808049935443,31.368008236654354,17.103987732188042,0.5285925006398587,248,12.845523889423909,45.42362321761503,-123.48168743786137
262.5491330951142,42.79969084708461,18.621043634903053,0.5219405747871061,767,0.0,45.61931445039088,-121.49073990019009
134.38198915087648,24.115737873708415,12.210409070726818,0.3972405164913028,1338,13.932718678944415,48.77894503513232,-123.18891658332409
254.4389164577809,36.871974143515494,19.587927951089135,0.4604443032199252,702,7.378860558780502,47.94614091333917,-117.95827601887085
91.37074437839148,30.08669771838,15.768228269197888,0.383616715493319,1474,19.542192701306114,48.53197529931909,-119.6369131122071
250.71601129082129,41.01794222917277,24.473414102477008,0.4496053409514889,558,1.6664852176571385,45.81053053654137,-121.68371382603145
211.28351841166688,40.96589014672311,19.746797354287242,0.4275699229121651,385,6.464860749435276,47.35034348443761,-123.55509154799783
124.21728343549339,17.90417950035385,9.962042399039046,0.3637527515758311,83,5.45177874881619,47.80455837766989,-121.82312374799037
262.5947388321479,40.64390899448045,26.78152287430223,0.49887689606519137,677,7.107537292414755,47.72044754178789,-121.72371674581277
97.67145128098811,23.05767734235679,12.506033917127413,0.4430595249928271,57,3.9347925186157227,46.63260676346679,-118.89275675163356
122.82563553086203,25.13755215491773,12.530002678807188,0.37955745158263704,51,2.2784995610167993,45.06157956676523,-119.53709770051351
233.68251396479806,39.63014353590276,24.57626734185513,0.4764475296497827,489,2.2823699402954536,47.33170422721705,-117.78951080196572
277.8333881678627,39.53952317284819,19.52509451674352,0.5529372562782163,822,6.696121684817804,46.012406156718434,-120.69449552386635
151.00283803989618,35.01565342993272,14.029136300540305,0.5575024380602249,1308,5.45333054272083,46.80101698457156,-123.16284027843189
259.5013604117518,43.54831877098201,24.1801486787787,0.5117407728139682,615,15.818721153158398,48.83032406033527,-119.00728648943904
250.45594912588209,36.53118926215575,20.51956857734129,0.5265783069250745,715,3.1001655510035273,46.59614127056974,-118.67450465968172
192.61245628611678,36.9466219800458,17.123207987449092,0.3974442014918353,990,4.323593213841574,48.35920642665771,-120.07105961701353
123.80087317034088,28.319645591957553,14.05658857874166,0.28857878086450467,50,0.9274099368611016,45.754162422997005,-118.60322974031807
261.3699058888496,47.02182268996309,23.5315169792806,0.7028758315905104,672,0.9274099368611016,47.68984199210011,-120.54343082544926
182.91126935938115,37.928262100597266,17.65709662638542,0.4732726883382186,354,32.14018208762191,48.90802781775577,-120.34087019432604
82.0754598593378,17.51218712337802,8.01737968147596,0.5198238451236237,1841,30.17452788036328,45.40757240349175,-121.00721287149015
195.16028222591288,32.79123002215641,17.09712143053619,0.47229353376581323,417,2.296113102365126,45.03327976890877,-123.82206611279133
173.24765963162957,36.6621509283716,14.3072532722755,0.3986618400240357,235,1.3430790103879775,46.73433117053046,-123.24476001104686
71.96363918711496,15.292405156439791,8.93862118396755,0.45201855895942133,1706,1.3909640878680913,45.37050193220547,-123.77999570019286
289.78229398137853,45.46571448183898,23.76824546659858,0.5060869739406006,666,16.216221591509232,47.99353739870492,-119.54512712115354
119.02231754531878,24.216536508906838,17.683104488670182,0.4300095753003343,24,4.820048885560117,48.65819465539423,-121.79950813246572
94.94729094774455,25.068822513914018,11.03642420698655,0.3973923250353889,2062,15.618191362176443,46.73608389083503,-120.44000516184708
68.02667012437084,21.203201920405927,10.255064145177197,0.49741314210329435,1484,42.73263014200725,46.03484656862177,-117.64703468251734
204.96168791474764,37.802112921854395,18.114660063106186,0.39315783935801807,384,33.34766900366842,46.73761327602644,-122.25495439595788
148.71601089577882,27.73173123959369,10.780192113899153,0.4465970964350503,1265,7.53859368756333,47.893791271400005,-121.1273195387506
106.58680994376273,25.030858714681848,9.997890682810915,0.2748688037277164,136,17.02910510734643,45.036216646321485,-118.71114203019866
